selling_price,year,km_driven,transmission_type,mileage,engine,max_power,seats,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol
8.0,2018.0,35000,1,20.73,1373.0,91.1,5.0,0,1,0,0,0,0,0,1
5.0,2015.0,110000,1,23.0,1248.0,88.7,5.0,0,1,0,0,1,0,0,0
3.75,2017.0,20000,1,25.17,799.0,53.3,5.0,1,0,0,0,0,0,0,1
6.0,2017.0,43000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
10.0,2010.0,85000,1,11.5,2982.0,171.0,7.0,1,0,0,0,1,0,0,0
5.0,2016.0,40000,1,25.2,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
3.49,2011.0,70000,1,20.54,1598.0,103.6,5.0,1,0,0,0,1,0,0,0
4.21,2017.0,40000,1,19.44,1198.0,67.0,7.0,0,1,0,0,0,0,0,1
3.5,2015.0,30000,1,23.95,998.0,67.1,5.0,0,1,0,0,0,0,0,1
12.75,2015.0,68000,0,17.2,1968.0,138.03,5.0,1,0,0,0,1,0,0,0
4.5,2015.0,47745,1,27.4,1498.0,98.63,5.0,1,0,0,0,1,0,0,0
3.95,2017.0,76000,1,21.94,1196.0,61.7,5.0,1,0,0,1,0,0,0,0
22.5,2015.0,38000,0,19.59,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
3.95,2011.0,25000,0,13.4,1997.0,135.1,5.0,1,0,0,0,0,0,0,1
2.7,2011.0,76000,1,19.81,1086.0,68.05,5.0,0,1,0,0,0,0,0,1
4.41,2018.0,36313,1,23.84,1199.0,84.0,5.0,1,0,0,0,0,0,0,1
4.85,2012.0,56200,1,23.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
5.65,2014.0,89000,1,19.3,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
3.55,2014.0,73000,1,18.2,1248.0,73.8,8.0,1,0,0,0,1,0,0,0
1.45,2006.0,127000,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
9.25,2017.0,49000,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
2.2,2015.0,73000,1,18.6,1199.0,76.8,5.0,0,1,0,0,0,0,0,1
1.25,2009.0,57000,1,15.7,1390.0,75.0,5.0,0,1,0,0,0,0,0,1
1.35,2009.0,76000,1,16.2,1172.0,68.0,5.0,1,0,0,0,0,0,0,1
2.96,2009.0,91000,1,14.53,1798.0,138.1,5.0,1,0,0,0,0,0,0,1
3.7,2014.0,35000,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
24.5,2017.0,63000,0,15.73,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
4.25,2015.0,50000,1,20.4,1197.0,83.11,5.0,0,1,0,0,0,0,0,1
8.25,2018.0,40000,0,28.4,1248.0,74.02,5.0,1,0,0,0,1,0,0,0
2.75,2014.0,48828,1,22.74,796.0,47.3,5.0,1,0,0,0,0,0,0,1
5.9,2015.0,72000,1,23.59,1364.0,5.0,5.0,1,0,0,0,1,0,0,0
4.65,2014.0,87600,1,25.2,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
5.9,2016.0,82722,1,17.8,1248.0,5.0,5.0,1,0,0,0,1,0,0,0
2.9,2013.0,31000,1,12.5,1173.0,75.6,5.0,0,1,0,0,0,0,0,1
10.5,2012.0,76728,0,22.69,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
2.75,2010.0,35000,1,15.6,1196.0,70.0,5.0,0,1,0,0,0,0,0,1
4.85,2012.0,100000,1,23.5,1396.0,88.7,5.0,0,1,0,0,1,0,0,0
2.5,2012.0,58000,1,21.0,1461.0,64.1,5.0,0,1,0,0,1,0,0,0
4.6,2019.0,27000,0,24.04,999.0,67.0,5.0,0,1,0,0,0,0,0,1
2.5,2015.0,20000,1,20.63,1198.0,67.06,5.0,0,1,0,0,0,0,0,1
1.55,2012.0,110000,1,25.44,936.0,57.6,5.0,0,1,0,0,1,0,0,0
3.4,2014.0,56795,1,26.2,998.0,58.2,5.0,1,0,0,1,0,0,0,0
1.2,2008.0,60000,1,14.2,1598.0,102.0,5.0,0,1,0,0,0,0,0,1
6.0,2020.0,10000,1,21.0,1498.0,74.96,7.0,0,1,0,0,1,0,0,0
29.5,2015.0,50000,0,15.26,2143.0,203.2,5.0,1,0,0,0,1,0,0,0
9.0,2017.0,62428,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
3.9,2008.0,71000,1,10.5,2609.0,120.0,7.0,1,0,0,0,1,0,0,0
6.75,2014.0,45000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
2.5,2014.0,140000,1,19.09,1405.0,69.01,5.0,0,1,0,0,1,0,0,0
3.5,2011.0,75000,1,15.5,1586.0,103.3,5.0,1,0,0,0,0,0,0,1
6.9,2012.0,82000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
4.65,2017.0,32000,1,23.84,1199.0,84.0,5.0,1,0,0,0,0,0,0,1
6.3,2017.0,40000,1,18.6,1197.0,81.83,5.0,0,1,0,0,0,0,0,1
59.0,2016.0,26700,0,15.87,2993.0,308.43,5.0,1,0,0,0,1,0,0,0
1.5,2008.0,60000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
5.0,2015.0,18914,1,20.4,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
3.8,2013.0,49000,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
5.75,2018.0,41000,0,18.1,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
6.11,2016.0,74601,1,21.13,1498.0,108.6,5.0,1,0,0,0,1,0,0,0
8.25,2016.0,106739,0,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
5.01,2015.0,148000,1,25.8,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
7.6,2016.0,61000,0,19.08,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
3.0,2010.0,50000,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
3.15,2015.0,60000,1,23.01,999.0,67.0,5.0,1,0,0,0,0,0,0,1
6.0,2014.0,80000,1,14.0,2179.0,138.1,7.0,0,1,0,0,1,0,0,0
12.5,2018.0,16000,0,15.4,1497.0,117.3,7.0,0,1,0,0,0,0,0,1
27.9,2015.0,25000,0,14.74,2993.0,270.9,5.0,1,0,0,0,1,0,0,0
2.9,2012.0,63000,1,18.5,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
4.6,2016.0,36836,0,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
6.65,2016.0,7000,1,17.7,1497.0,113.42,5.0,1,0,0,0,0,0,0,1
41.0,2013.0,30000,0,9.52,2993.0,313.0,4.0,1,0,0,0,1,0,0,0
2.0,2011.0,60000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
7.7,2018.0,35000,0,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
1.7,2011.0,20000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
2.0,2012.0,33700,1,20.92,998.0,67.1,5.0,1,0,0,0,0,0,0,1
2.75,2009.0,96000,1,17.0,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
7.1,2018.0,4933,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
15.0,2012.0,52000,0,16.55,1968.0,140.0,5.0,1,0,0,0,1,0,0,0
8.41,2015.0,83000,0,18.23,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
39.0,2015.0,60000,0,14.49,2993.0,258.0,5.0,1,0,0,0,1,0,0,0
4.5,2016.0,87000,1,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,0,0
3.9,2013.0,75518,1,18.5,1197.0,82.9,5.0,1,0,0,0,0,0,0,1
3.75,2013.0,38000,0,17.97,1498.0,99.6,5.0,1,0,0,0,0,0,0,1
5.65,2017.0,13355,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
3.0,2013.0,45000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
1.25,2007.0,88571,1,0.0,1086.0,5.0,5.0,1,0,0,0,0,0,0,1
5.75,2015.0,49000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
1.3,2014.0,80000,1,25.4,624.0,37.5,4.0,1,0,0,0,0,0,0,1
7.0,2017.0,26000,1,18.7,1199.0,88.7,5.0,0,1,0,0,0,0,0,1
2.55,2012.0,57000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,1,0
9.5,2019.0,10000,0,14.8,1497.0,121.36,5.0,0,1,0,0,0,0,0,1
5.5,2018.0,27000,0,20.51,998.0,67.0,5.0,0,1,0,0,0,0,0,1
4.15,2017.0,30000,1,20.89,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
6.5,2015.0,55300,0,21.66,1498.0,103.52,5.0,1,0,0,0,1,0,0,0
5.5,2010.0,75000,0,11.3,2360.0,170.0,5.0,1,0,0,0,0,0,0,1
3.25,2011.0,67000,1,17.6,1496.0,88.73,5.0,1,0,0,0,0,0,0,1
5.75,2017.0,13000,1,19.1,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
8.99,2017.0,23000,1,25.47,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
4.25,2017.0,25000,0,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
5.6,2016.0,15068,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
15.0,2011.0,63000,0,0.0,2987.0,165.0,5.0,1,0,0,0,1,0,0,0
2.99,2012.0,58000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
2.95,2012.0,69000,1,19.0,1086.0,68.1,5.0,1,0,0,0,0,0,1,0
5.1,2013.0,97000,1,17.01,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
2.95,2012.0,70000,1,19.4,1198.0,86.8,5.0,0,1,0,0,0,0,0,1
4.95,2013.0,44900,0,17.2,1197.0,103.6,5.0,1,0,0,0,0,0,0,1
2.95,2013.0,40000,1,19.81,1086.0,68.05,5.0,0,1,0,0,0,0,0,1
5.5,2018.0,4075,0,20.3,1086.0,68.07,5.0,1,0,0,0,0,0,0,1
63.0,2019.0,10000,0,16.38,1999.0,177.0,5.0,0,1,0,0,1,0,0,0
15.98,2017.0,45212,1,16.3,1956.0,170.0,5.0,1,0,0,0,1,0,0,0
4.91,2018.0,10415,1,20.89,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
3.49,2014.0,69000,1,33.54,998.0,67.04,5.0,1,0,0,1,0,0,0,0
0.8,2007.0,50000,1,18.2,1061.0,64.0,5.0,0,1,0,0,0,0,0,1
5.35,2016.0,28854,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
7.54,2017.0,25000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
4.4,2014.0,36000,1,19.1,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
40.0,2017.0,30000,0,15.34,1998.0,249.0,5.0,0,1,0,0,0,0,0,1
12.45,2013.0,54000,0,18.88,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
6.8,2011.0,19868,1,14.49,1399.0,92.7,5.0,0,1,0,0,0,0,0,1
1.85,2009.0,27000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
8.25,2017.0,93000,1,23.65,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
9.64,2018.0,74000,1,24.2,1498.0,93.87,7.0,0,1,0,0,1,0,0,0
3.75,2013.0,76000,1,21.9,1396.0,88.76,5.0,1,0,0,0,1,0,0,0
3.25,2013.0,66000,1,17.21,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
3.19,2018.0,23493,1,24.7,796.0,47.3,5.0,1,0,0,0,0,0,0,1
7.49,2016.0,37900,0,18.19,1197.0,103.2,5.0,1,0,0,0,0,0,0,1
3.11,2012.0,47123,1,15.04,1598.0,103.6,5.0,1,0,0,0,0,0,0,1
4.0,2017.0,29000,0,24.04,999.0,67.0,5.0,1,0,0,0,0,0,0,1
6.8,2017.0,14000,0,18.2,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
13.95,2017.0,35000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
2.45,2010.0,69000,1,18.5,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
4.0,2009.0,80000,1,12.05,2179.0,120.0,8.0,1,0,0,0,1,0,0,0
4.48,2012.0,65253,1,12.05,2179.0,120.0,8.0,1,0,0,0,1,0,0,0
6.6,2016.0,78010,0,21.66,1498.0,103.52,5.0,1,0,0,0,1,0,0,0
5.0,2017.0,17500,1,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
3.0,2016.0,21000,1,22.3,799.0,53.26,5.0,1,0,0,0,0,0,0,1
2.74,2012.0,45000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
0.9,2006.0,120000,1,0.0,1086.0,5.0,5.0,0,1,0,0,0,0,0,1
3.9,2015.0,28000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
4.8,2013.0,70000,0,22.32,1582.0,126.3,5.0,1,0,0,0,1,0,0,0
3.46,2018.0,3200,0,23.0,999.0,67.0,5.0,1,0,0,0,0,0,0,1
19.28,2011.0,64792,0,0.0,2987.0,165.0,5.0,1,0,0,0,1,0,0,0
3.4,2014.0,56000,1,31.79,998.0,58.2,5.0,1,0,0,1,0,0,0,0
6.78,2015.0,56400,1,22.8,1373.0,80.9,7.0,0,1,0,1,0,0,0,0
2.95,2015.0,190000,1,25.8,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
9.0,2017.0,100000,1,14.1,2179.0,153.86,7.0,0,1,0,0,1,0,0,0
8.25,2015.0,24000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
8.25,2016.0,76000,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
7.0,2017.0,70000,1,16.5,1493.0,70.0,7.0,0,1,0,0,1,0,0,0
5.35,2015.0,112300,1,18.6,1197.0,81.83,5.0,0,1,0,0,0,0,0,1
5.8,2014.0,66000,0,21.66,1498.0,103.52,5.0,1,0,0,0,1,0,0,0
4.25,2013.0,61000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
3.0,2006.0,120000,1,12.7,2609.0,116.6,8.0,0,1,0,0,1,0,0,0
14.0,2014.0,37000,1,13.5,2477.0,175.56,7.0,1,0,0,0,1,0,0,0
4.9,2018.0,28314,1,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
2.75,2010.0,23000,1,17.0,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
11.85,2020.0,4000,0,18.15,998.0,118.35,5.0,1,0,0,0,0,0,0,1
13.5,2016.0,42485,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
6.0,2015.0,87000,0,17.21,1197.0,103.5,5.0,1,0,0,0,0,0,0,1
5.25,2015.0,15000,0,18.9,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
4.95,2018.0,2500,0,23.84,1199.0,84.0,5.0,1,0,0,0,0,0,0,1
3.45,2018.0,29000,1,33.44,796.0,40.3,4.0,1,0,0,1,0,0,0,0
5.95,2015.0,54625,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
12.5,2019.0,8000,0,17.0,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
0.5,2002.0,120000,1,18.9,1061.0,47.0,5.0,0,1,0,0,0,0,0,1
75.0,2017.0,21119,0,16.46,2993.0,258.0,5.0,1,0,0,0,1,0,0,0
20.0,2019.0,35000,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
5.75,2016.0,30000,0,22.0,1498.0,108.495,5.0,1,0,0,0,1,0,0,0
8.1,2018.0,32000,1,17.5,1373.0,91.1,7.0,1,0,0,0,0,0,0,1
28.0,2011.0,45000,0,14.74,2993.0,270.9,5.0,0,1,0,0,1,0,0,0
3.1,2010.0,81000,1,17.8,1248.0,5.0,5.0,1,0,0,0,1,0,0,0
38.5,2016.0,46000,0,15.97,2993.0,258.0,5.0,1,0,0,0,1,0,0,0
3.85,2012.0,73000,1,22.9,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
6.0,2017.0,23000,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
4.75,2013.0,120000,1,23.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
4.9,2013.0,30588,1,16.2,1599.0,103.2,5.0,1,0,0,0,0,0,0,1
6.25,2018.0,14577,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
1.25,2008.0,71000,1,15.5,1108.0,57.0,5.0,1,0,0,0,0,0,0,1
5.3,2015.0,55000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
395.0,2019.0,3800,0,4.0,3855.0,601.0,4.0,1,0,0,0,0,0,0,1
10.0,2018.0,33000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
2.5,2013.0,55000,1,20.0,1399.0,68.1,5.0,0,1,0,0,1,0,0,0
2.7,2012.0,75000,1,18.44,1198.0,75.0,5.0,1,0,0,0,0,0,0,1
7.25,2016.0,90000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
3.75,2018.0,6800,1,23.95,998.0,67.05,5.0,1,0,0,0,0,0,0,1
6.99,2013.0,68192,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
6.75,2010.0,105000,1,12.4,1998.0,132.0,8.0,1,0,0,0,0,0,0,1
5.49,2012.0,88250,0,16.96,1968.0,138.03,5.0,1,0,0,0,1,0,0,0
5.65,2014.0,52455,1,20.54,1598.0,103.6,5.0,1,0,0,0,1,0,0,0
5.45,2014.0,66266,1,21.27,1396.0,88.76,5.0,1,0,0,0,1,0,0,0
6.5,2015.0,100000,1,22.8,1373.0,80.9,7.0,1,0,0,1,0,0,0,0
8.11,2016.0,41974,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
45.0,2014.0,110000,0,15.15,2967.0,240.0,5.0,1,0,0,0,1,0,0,0
1.8,2012.0,21000,1,18.6,1199.0,79.4,5.0,0,1,0,0,0,0,0,1
8.25,2016.0,84000,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
3.7,2012.0,106000,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
5.49,2014.0,63200,1,20.45,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
4.11,2019.0,25000,1,15.37,1196.0,73.0,5.0,0,1,0,0,0,0,0,1
6.5,2014.0,63762,1,25.1,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
6.45,2017.0,1390,0,19.1,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
4.0,2012.0,100000,1,23.59,1364.0,5.0,5.0,0,1,0,0,1,0,0,0
18.1,2019.0,11800,0,17.8,1493.0,113.4,5.0,1,0,0,0,1,0,0,0
4.95,2011.0,94000,1,18.3,1991.0,147.9,5.0,1,0,0,0,1,0,0,0
13.75,2012.0,76000,0,16.55,1968.0,140.0,5.0,1,0,0,0,1,0,0,0
3.7,2012.0,56328,1,21.9,1396.0,88.76,5.0,1,0,0,0,1,0,0,0
5.5,2019.0,19247,0,24.0,1199.0,83.81,5.0,1,0,0,0,0,0,0,1
9.5,2015.0,42000,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
15.5,2017.0,67000,1,13.68,2393.0,147.8,7.0,1,0,0,0,1,0,0,0
4.65,2016.0,67817,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
7.15,2015.0,40000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
3.18,2017.0,3600,1,24.7,796.0,47.3,5.0,0,1,0,0,0,0,0,1
4.5,2015.0,73000,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
15.25,2013.0,75000,0,12.55,2982.0,168.5,7.0,1,0,0,0,1,0,0,0
2.33,2009.0,52755,1,17.3,1061.0,57.5,5.0,0,1,0,0,0,0,1,0
12.2,2017.0,186000,1,17.6,2179.0,153.86,7.0,0,1,0,0,1,0,0,0
7.5,2016.0,90000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
5.0,2017.0,30000,1,20.89,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
21.5,2012.0,95000,0,11.0,2993.0,235.0,5.0,1,0,0,0,1,0,0,0
3.75,2011.0,73000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
4.85,2016.0,40000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
3.6,2017.0,58000,1,20.63,1198.0,67.06,5.0,0,1,0,0,0,0,0,1
6.0,2016.0,71000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
6.9,2016.0,71500,1,21.7,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
4.65,2013.0,71200,1,19.3,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
7.5,2016.0,41000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.8,2017.0,85000,1,25.4,1186.0,73.97,5.0,0,1,0,0,1,0,0,0
5.85,2013.0,65512,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
6.65,2015.0,37000,0,15.63,1499.0,110.4,5.0,1,0,0,0,0,0,0,1
17.5,2019.0,20000,1,17.0,1956.0,138.1,5.0,0,1,0,0,1,0,0,0
15.95,2015.0,57800,0,20.38,1968.0,143.0,5.0,1,0,0,0,1,0,0,0
7.6,2015.0,51000,1,15.4,2523.0,75.0,9.0,1,0,0,0,1,0,0,0
2.5,2011.0,50000,1,17.92,1086.0,62.1,5.0,0,1,0,0,0,0,0,1
5.5,2018.0,11510,1,24.0,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
8.0,2014.0,100000,1,15.4,2179.0,120.0,8.0,0,1,0,0,1,0,0,0
4.9,2017.0,50000,1,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,0,0
4.8,2014.0,117962,1,25.2,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
6.55,2016.0,115000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
11.0,2017.0,50000,1,19.67,1582.0,126.2,5.0,0,1,0,0,1,0,0,0
8.9,2018.0,1300,0,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
32.0,2015.0,29000,0,16.36,2179.0,187.7,5.0,1,0,0,0,1,0,0,0
3.55,2011.0,94000,0,16.95,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
4.2,2012.0,43500,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
4.1,2014.0,20903,1,32.52,998.0,58.33,5.0,1,0,0,1,0,0,0,0
2.5,2014.0,30000,1,15.37,1196.0,73.0,5.0,0,1,0,0,0,0,0,1
4.2,2017.0,80000,1,23.84,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
7.4,2014.0,103247,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
2.25,2008.0,100000,1,17.7,1497.0,78.0,5.0,0,1,0,0,0,0,0,1
12.0,2009.0,107591,0,11.0,2987.0,198.5,5.0,1,0,0,0,1,0,0,0
13.5,2020.0,15000,1,22.1,1396.0,88.7,5.0,0,1,0,0,1,0,0,0
8.22,2017.0,9691,1,28.4,1248.0,74.02,5.0,1,0,0,0,1,0,0,0
3.25,2016.0,87000,1,22.3,799.0,53.26,5.0,1,0,0,0,0,0,0,1
1.5,2013.0,100000,1,23.03,1396.0,69.0,5.0,0,1,0,0,1,0,0,0
3.5,2016.0,37000,1,25.17,799.0,53.3,5.0,0,1,0,0,0,0,0,1
1.5,2004.0,120000,1,14.07,2956.0,83.1,7.0,0,1,0,0,1,0,0,0
2.7,2011.0,46700,1,22.9,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
66.0,2018.0,47000,0,11.0,2987.0,258.0,7.0,1,0,0,0,1,0,0,0
1.95,2014.0,72456,1,25.44,936.0,57.6,5.0,1,0,0,0,1,0,0,0
30.0,2012.0,50000,0,13.5,2987.0,282.0,5.0,0,1,0,0,1,0,0,0
2.6,2012.0,107589,1,23.2,1248.0,73.94,5.0,1,0,0,0,1,0,0,0
1.2,2014.0,120000,1,17.88,1405.0,48.21,5.0,0,1,0,0,1,0,0,0
6.0,2015.0,120000,1,26.0,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
3.85,2011.0,45000,0,19.2,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
8.6,2018.0,69000,0,23.8,1498.0,78.9,5.0,1,0,0,0,1,0,0,0
4.0,2012.0,120000,1,23.5,1498.0,90.0,5.0,0,1,0,0,1,0,0,0
7.0,2019.0,30000,1,27.4,1498.0,98.63,5.0,0,1,0,0,1,0,0,0
7.5,2019.0,40000,1,18.6,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
3.5,2013.0,60000,1,23.08,1461.0,63.1,5.0,1,0,0,0,1,0,0,0
8.4,2018.0,64000,1,25.1,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
1.9,2008.0,60000,1,11.57,2179.0,138.1,7.0,0,1,0,0,1,0,0,0
4.9,2016.0,49000,1,21.21,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
2.0,2012.0,70000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
7.75,2015.0,70000,1,19.64,1461.0,108.45,5.0,1,0,0,0,1,0,0,0
5.5,2019.0,18900,0,23.84,1199.0,83.83,5.0,1,0,0,0,0,0,0,1
4.0,2012.0,15000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
6.5,2015.0,133000,1,20.77,1248.0,88.76,7.0,0,1,0,0,1,0,0,0
6.0,2018.0,70000,1,25.4,1186.0,73.97,5.0,0,1,0,0,1,0,0,0
9.5,2017.0,34000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
9.25,2017.0,30700,1,23.9,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
15.49,2019.0,5000,1,20.8,1493.0,113.4,5.0,0,1,0,0,1,0,0,0
2.0,2010.0,120000,1,19.0,998.0,66.1,5.0,0,1,0,0,0,0,0,1
6.5,2018.0,21500,1,21.21,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
2.51,2012.0,55294,1,20.92,998.0,67.1,5.0,0,1,0,0,0,0,0,1
8.0,2018.0,10000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
3.5,2013.0,20000,1,18.6,1197.0,85.8,5.0,0,1,0,0,0,0,0,1
4.0,2012.0,100000,0,20.0,1968.0,138.1,5.0,1,0,0,0,1,0,0,0
2.65,2008.0,48522,1,0.0,1086.0,62.0,5.0,1,0,0,0,0,0,0,1
10.3,2015.0,78000,1,12.99,2494.0,100.6,8.0,1,0,0,0,1,0,0,0
6.9,2017.0,142222,1,14.95,2489.0,93.7,7.0,0,1,0,0,1,0,0,0
1.5,2009.0,77000,1,18.9,1061.0,67.0,5.0,0,1,0,0,0,0,0,1
6.0,2014.0,72859,1,20.77,1248.0,88.8,7.0,1,0,0,0,1,0,0,0
5.65,2014.0,77984,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
13.5,2014.0,70000,0,14.84,2143.0,170.0,5.0,0,1,0,0,1,0,0,0
3.0,2011.0,60000,1,18.06,1198.0,75.0,5.0,0,1,0,0,0,0,0,1
1.95,2010.0,80000,1,23.03,1396.0,69.0,5.0,0,1,0,0,1,0,0,0
5.6,2013.0,49862,1,20.45,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
4.5,2012.0,163971,1,20.5,1598.0,103.5,5.0,1,0,0,0,1,0,0,0
